place_id,place_name,place_type,place_type_raw,significance,zone,city,state,latitude,longitude,rating,num_reviews,entry_fee_inr,entry_free,best_time,time_needed_hrs,weekly_off,dslr_allowed,airport_nearby,est_year,age_years,crowd_mean,crowd_max,crowd_min,crowd_median,crowd_std,d1_record_count,weekend_crowd,weekday_crowd,festival_crowd,regular_crowd,weekend_lift,pt_source,busyness_avg,busyness_max,morning_avg,afternoon_avg,evening_avg,night_avg,peak_hour,peak_day,peak_is_weekend,weekday_avg,weekend_avg,weekend_premium,mon_avg,tue_avg,wed_avg,thu_avg,fri_avg,sat_avg,sun_avg,typical_open_hour,typical_close_hour,crowd_level_final,crowd_label_final,same_type_in_city,total_places_in_city,popularity_score,is_low_crowd_alt,rating_norm,busyness_avg_norm,morning_avg_norm,afternoon_avg_norm,evening_avg_norm,weekday_avg_norm,weekend_avg_norm,entry_fee_inr_norm,time_needed_hrs_norm,is_museum,is_religious,is_heritage,is_park,is_beach,is_nature,is_wildlife,is_hill_station,is_market,is_cave,is_amusement_park,is_viewpoint,is_tourist_spot,best_morning,best_afternoon,best_evening,best_all_year,best_monsoon,best_winter,best_summer,zone_encoded
IND_093,Jallianwala Bagh,Heritage,Memorial,Historical,Northern,Amritsar,Punjab,31.634,74.8723,4.8,0.3,0,1,Afternoon,1.0,nan,1,1,1951.0,74.0,,,,,,,,,,,,synthetic,50.78,81.0,18.4,57.76,0.0,0.0,13,saturday,1,16.98,24.21,7.23,17.33,17.25,16.67,16.96,16.67,24.0,24.42,9,17,Low,0,2,3,73.39,0,0.9714,0.5728,0.2135,0.6693,0.0,0.2692,0.3199,0.0,0.0769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IND_094,Wagah Border,Heritage,Border Crossing,Cultural,Northern,Amritsar,Punjab,31.634,74.8723,4.8,0.17,0,1,Evening,2.0,nan,1,1,1950.0,75.0,,,,,,,,,,,,synthetic,51.24,79.0,19.86,57.0,0.0,0.0,15,sunday,1,17.12,24.44,7.31,17.46,16.83,16.92,17.29,17.12,24.62,24.25,9,17,Low,0,2,3,73.62,0,0.9714,0.5828,0.2372,0.6587,0.0,0.2737,0.3255,0.0,0.2308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IND_095,Rock Garden,Park,Sculpture Garden,Artistic,Northern,Chandigarh,Punjab,30.7333,76.7794,4.5,0.5,30,0,All,2.0,nan,1,1,1976.0,49.0,,,,,,,,,,,,synthetic,31.44,64.0,39.14,22.93,24.79,0.0,10,saturday,1,15.86,29.12,13.27,15.67,15.46,15.88,15.79,16.5,29.12,29.12,6,20,High,2,1,1,60.72,0,0.8857,0.1554,0.55,0.186,0.3174,0.2335,0.4393,0.004,0.2308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_096,Alappuzha Beach,Beach,Beach,Recreational,Southern,Alappuzha,Kerala,,,4.5,0.11,0,1,All,1.5,nan,1,1,,,,,,,,,,,,,,synthetic,36.85,76.0,33.1,38.81,21.11,0.0,18,saturday,1,15.48,36.52,21.04,15.25,15.04,15.79,15.17,16.17,36.92,36.12,6,19,Medium,1,1,1,63.42,0,0.8857,0.2722,0.452,0.4064,0.2703,0.2214,0.6193,0.0,0.1538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_097,Munnar Tea Gardens,Viewpoint,Scenic Area,Nature,Southern,Munnar,Kerala,10.0889,77.0595,4.3,0.3,0,1,All,2.0,nan,1,0,,,,,,,,,,,,,,synthetic,38.41,68.0,40.14,36.0,10.61,0.0,10,sunday,1,16.45,31.69,15.24,17.04,16.38,15.96,16.46,16.42,31.33,32.04,6,18,Low,0,1,1,62.2,0,0.8286,0.3058,0.5662,0.3674,0.1358,0.2523,0.5018,0.0,0.2308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
IND_098,Fort Kochi,Heritage,Site,Historical,Southern,Kochi,Kerala,9.9312,76.2673,4.4,0.1,0,1,All,1.0,nan,1,1,1503.0,522.0,,,,,,,,,,,,synthetic,49.27,76.0,18.02,55.88,0.0,0.0,12,saturday,1,16.51,23.4,6.89,16.38,15.79,16.75,16.62,17.0,24.08,22.71,9,17,Low,0,2,4,68.64,0,0.8571,0.5403,0.2073,0.6432,0.0,0.2542,0.3002,0.0,0.0769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_099,Padmanabhaswamy Temple,Religious,Temple,Religious,Southern,Thiruvananthapuram,Kerala,,,4.7,0.46,0,1,All,1.0,nan,0,1,,,,,,,,,,,,,,synthetic,54.57,88.0,66.02,39.12,46.29,0.0,10,sunday,1,33.62,43.27,9.65,33.38,33.92,34.0,33.67,33.17,43.5,43.04,5,20,Medium,1,1,1,74.28,0,0.9429,0.6547,0.986,0.4107,0.5926,0.8,0.7835,0.0,0.0769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_100,Kozhikode Beach,Beach,Beach,Recreational,Southern,Kozhikode,Kerala,,,3.9,0.059,0,1,All,1.5,nan,1,1,,,,,,,,,,,,,,synthetic,35.65,73.0,33.26,37.1,19.25,0.0,13,saturday,1,14.97,35.35,20.38,15.54,14.67,14.92,14.46,15.29,35.17,35.54,6,19,Low,0,1,1,56.82,0,0.7143,0.2463,0.4546,0.3826,0.2464,0.2051,0.5909,0.0,0.1538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_101,Wayanad Wildlife Sanctuary,Wildlife,Wildlife Sanctuary,Wildlife,Southern,Wayanad,Kerala,,,4.5,2.2,300,0,All,3.0,nan,1,0,,,,,,,,,,,,,,synthetic,43.71,84.0,42.31,26.38,0.0,0.0,10,sunday,1,12.3,29.35,17.05,0.0,15.12,15.75,15.0,15.62,29.58,29.12,6,16,High,2,1,1,66.86,0,0.8857,0.4202,0.6014,0.2339,0.0,0.1199,0.4449,0.04,0.3846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_102,Periyar National Park,Wildlife,National Park,Wildlife,Southern,Thekkady,Kerala,,,4.3,0.14,50,0,All,3.0,nan,1,0,1982.0,43.0,,,,,,,,,,,,synthetic,43.3,83.0,42.12,25.93,0.0,0.0,10,sunday,1,12.51,28.27,15.76,0.0,16.08,15.54,15.54,15.38,27.33,29.21,6,16,Low,0,1,1,64.65,0,0.8286,0.4114,0.5983,0.2277,0.0,0.1266,0.4186,0.0067,0.3846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_103,Kumarakom Bird Sanctuary,Wildlife,Bird Sanctuary,Wildlife,Southern,Kumarakom,Kerala,,,3.8,0.1,50,0,All,2.0,nan,1,1,1972.0,53.0,,,,,,,,,,,,synthetic,41.92,73.0,39.62,26.26,0.0,0.0,11,sunday,1,11.81,28.12,16.32,0.0,14.08,15.71,14.58,14.67,28.21,28.04,6,16,Low,0,1,1,58.96,0,0.6857,0.3816,0.5578,0.2322,0.0,0.1043,0.415,0.0067,0.2308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_104,Varkala Beach,Beach,Beach,Recreational,Southern,Varkala,Kerala,,,4.6,0.1,0,1,All,2.0,nan,1,1,,,,,,,,,,,,,,synthetic,37.52,75.0,33.38,40.64,20.29,0.0,13,sunday,1,15.84,37.0,21.16,15.79,15.04,16.46,15.58,16.33,36.08,37.92,6,19,High,2,1,1,64.76,0,0.9143,0.2866,0.4565,0.4317,0.2598,0.2329,0.631,0.0,0.2308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_105,Bekal Fort,Heritage,Fort,Historical,Southern,Bekal,Kerala,,,4.5,0.22,20,0,All,1.5,nan,1,0,1650.0,375.0,,,,,,,,,,,,synthetic,48.92,81.0,17.31,56.07,0.0,0.0,13,sunday,1,16.31,23.44,7.13,16.75,16.17,15.79,16.17,16.67,23.83,23.04,9,17,Medium,1,1,1,69.46,0,0.8857,0.5327,0.1958,0.6458,0.0,0.2478,0.3011,0.0027,0.1538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_106,Kovalam Beach,Beach,Beach,Recreational,Southern,Kovalam,Kerala,,,4.4,0.68,0,1,All,2.0,nan,1,1,,,,,,,,,,,,,,synthetic,36.66,77.0,32.64,39.55,20.04,0.0,12,sunday,1,15.36,36.46,21.1,14.54,15.79,15.42,16.04,15.0,36.62,36.29,6,19,High,2,1,1,62.33,0,0.8571,0.2681,0.4445,0.4166,0.2566,0.2175,0.6179,0.0,0.2308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_107,St. Angelo Fort,Heritage,Fort,Historical,Southern,Kannur,Kerala,,,4.4,0.11,20,0,All,1.0,nan,1,1,1505.0,520.0,,,,,,,,,,,,synthetic,49.03,78.0,18.26,55.29,0.0,0.0,15,sunday,1,16.34,23.5,7.16,16.12,16.5,16.25,16.38,16.46,23.46,23.54,9,17,Medium,1,1,1,68.52,0,0.8571,0.5351,0.2112,0.635,0.0,0.2488,0.3026,0.0027,0.0769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_108,Seethargundu Viewpoint,Viewpoint,Viewpoint,Nature,Southern,Nelliyampathy,Kerala,,,4.5,0.03,0,1,Morning,1.0,nan,1,0,,,,,,,,,,,,,,synthetic,39.55,72.0,41.69,36.86,10.71,0.0,11,sunday,1,17.07,32.31,15.25,16.62,16.75,17.08,17.21,17.67,32.79,31.83,6,18,Medium,1,1,1,64.78,0,0.8857,0.3305,0.5913,0.3793,0.1371,0.2721,0.5169,0.0,0.0769,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
IND_109,Kerala Folklore Museum,Heritage,Cultural,Cultural,Southern,Kochi,Kerala,9.9312,76.2673,4.4,0.1,100,0,All,1.5,Monday,1,1,2009.0,16.0,,,,,,,,,,,,synthetic,50.09,81.0,15.4,49.0,0.0,0.0,13,saturday,1,13.2,23.35,10.15,0.0,15.75,16.12,17.25,16.88,23.71,23.0,9,17,Medium,1,2,4,69.05,0,0.8571,0.558,0.1648,0.5477,0.0,0.1486,0.299,0.0133,0.1538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_110,Wonderla Amusement Park,Park,Amusement Park,Entertainment,Southern,Kochi,Kerala,9.9312,76.2673,4.6,0.41,750,0,All,5.5,nan,1,1,2016.0,9.0,,,,,,,,,,,,synthetic,31.49,68.0,39.9,22.95,23.79,0.0,9,saturday,1,15.69,29.65,13.95,15.75,15.75,15.54,15.54,15.88,30.0,29.29,6,20,High,2,1,4,61.74,0,0.9143,0.1565,0.5623,0.1863,0.3046,0.2281,0.4522,0.1,0.7692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_111,Mysore Palace,Heritage,Palace,Historical,Southern,Mysore,Karnataka,,,4.6,2.5,50,0,All,2.0,nan,1,1,1912.0,113.0,,,,,,,,,,,,synthetic,49.84,77.0,18.74,56.02,0.0,0.0,13,saturday,1,16.82,23.38,6.56,16.25,17.79,16.58,16.58,16.88,23.54,23.21,9,17,High,2,1,1,70.92,0,0.9143,0.5526,0.219,0.6451,0.0,0.2641,0.2997,0.0067,0.2308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_112,Hampi Archaeological Ruins,Heritage,Site,Historical,Southern,Hampi,Karnataka,15.335,76.46,4.7,0.05,0,1,All,3.0,nan,1,0,,,,,,,,,,,,,,synthetic,50.51,79.0,18.62,57.14,0.0,0.0,12,saturday,1,16.93,23.98,7.05,17.29,16.92,16.75,16.54,17.12,24.04,23.92,9,17,Low,0,1,1,72.26,0,0.9429,0.567,0.2171,0.6607,0.0,0.2676,0.3143,0.0,0.3846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_113,Abbey Falls,Nature,Waterfall,Nature,Southern,Coorg,Karnataka,,,4.1,0.03,0,1,Morning,1.0,nan,1,0,,,,,,,,,,,,,,synthetic,37.03,77.0,25.52,42.36,0.0,0.0,12,sunday,1,12.62,27.85,15.24,13.04,12.96,12.29,12.58,12.21,26.75,28.96,7,17,Low,0,1,1,59.52,0,0.7714,0.2761,0.329,0.4556,0.0,0.1301,0.4084,0.0,0.0769,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
IND_114,Om Beach,Beach,Beach,Nature,Southern,Gokarna,Karnataka,,,4.5,0.09,0,1,All,2.0,nan,1,0,,,,,,,,,,,,,,synthetic,38.06,79.0,34.17,40.71,20.89,0.0,12,sunday,1,15.98,37.75,21.77,16.17,16.12,15.29,15.75,16.58,37.92,37.58,6,19,Medium,1,1,1,64.03,0,0.8857,0.2983,0.4693,0.4327,0.2674,0.2373,0.6492,0.0,0.2308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_115,Mullayanagiri,Hill Station,Mountain Peak,Nature,Southern,Chikmagalur,Karnataka,,,4.5,0.05,0,1,All,3.0,nan,1,0,,,,,,,,,,,,,,synthetic,37.84,81.0,19.74,45.24,6.61,0.0,13,sunday,1,13.1,27.96,14.86,13.12,13.5,12.96,13.5,12.42,27.21,28.71,8,18,Medium,1,1,1,63.92,0,0.8857,0.2935,0.2352,0.4956,0.0846,0.1455,0.4111,0.0,0.3846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_116,Badami Cave Temples,Cave,Cave,Religious,Southern,Badami,Karnataka,15.92,75.68,4.6,0.2,30,0,All,1.5,nan,0,0,600.0,1425.0,,,,,,,,,,,,synthetic,45.32,79.0,15.52,44.9,0.0,0.0,13,saturday,1,13.3,19.62,6.32,13.38,13.46,13.83,12.71,13.12,19.92,19.33,9,16,High,2,1,1,68.66,0,0.9143,0.455,0.1668,0.4908,0.0,0.1518,0.2082,0.004,0.1538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IND_117,Jog Falls,Nature,Waterfall,Nature,Southern,Shivamogga,Karnataka,,,4.6,0.23,30,0,Morning,1.5,nan,1,0,1900.0,125.0,,,,,,,,,,,,synthetic,39.34,75.0,28.4,43.71,0.0,0.0,12,saturday,1,13.68,28.9,15.21,13.0,13.96,13.21,14.75,13.5,28.92,28.88,7,17,High,2,1,1,65.67,0,0.9143,0.3259,0.3757,0.4743,0.0,0.164,0.434,0.004,0.1538,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
IND_118,Panambur Beach,Beach,Beach,Recreational,Southern,Mangalore,Karnataka,,,4.5,0.1,0,1,All,1.5,nan,1,1,,,,,,,,,,,,,,synthetic,37.43,74.0,33.29,40.69,20.04,0.0,14,saturday,1,15.63,37.33,21.7,16.62,14.88,15.08,15.79,15.79,37.92,36.75,6,19,Medium,1,1,1,63.72,0,0.8857,0.2847,0.4551,0.4324,0.2566,0.2262,0.639,0.0,0.1538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_119,Murudeshwar Temple,Religious,Temple,Religious,Southern,Murudeshwar,Karnataka,,,4.7,0.49,0,1,All,1.0,nan,0,1,,,,,,,,,,,,,,synthetic,54.38,85.0,64.86,39.81,45.96,0.0,11,saturday,1,33.48,43.17,9.68,33.54,34.21,33.21,33.29,33.17,43.21,43.12,5,20,High,2,1,1,74.19,0,0.9429,0.6506,0.9672,0.4202,0.5884,0.7955,0.7811,0.0,0.0769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_120,Gol Gumbaz,Heritage,Mausoleum,Historical,Southern,Bijapur,Karnataka,,,4.5,0.25,20,0,All,1.5,nan,1,0,1656.0,369.0,,,,,,,,,,,,synthetic,49.67,82.0,18.36,56.14,0.0,0.0,12,saturday,1,16.57,23.75,7.18,16.88,15.92,16.42,16.71,16.96,23.79,23.71,9,17,Medium,1,1,1,69.84,0,0.8857,0.5489,0.2128,0.6468,0.0,0.2561,0.3087,0.0027,0.1538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_121,Bandipur National Park,Wildlife,National Park,Wildlife,Southern,Bandipur,Karnataka,,,4.4,0.15,300,0,Morning,3.0,nan,1,0,1974.0,51.0,,,,,,,,,,,,synthetic,43.71,80.0,42.1,26.6,0.0,0.0,10,saturday,1,12.38,29.15,16.76,0.0,15.33,16.12,15.0,15.46,29.62,28.67,6,16,Medium,1,1,1,65.86,0,0.8571,0.4202,0.598,0.237,0.0,0.1225,0.44,0.04,0.3846,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
IND_122,Halebidu Hoysaleswara Temple,Religious,Temple,Religious,Southern,Halebidu,Karnataka,,,4.7,0.11,15,0,All,1.0,nan,0,0,1121.0,904.0,,,,,,,,,,,,real,45.78,100.0,27.83,62.98,12.57,0.0,15,sunday,1,21.37,33.38,12.01,21.5,18.58,22.58,19.62,24.54,31.29,35.46,6,18,High,2,1,1,69.89,0,0.9429,0.4649,0.3665,0.7417,0.1609,0.4093,0.5429,0.002,0.0769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_123,Shaniwar Wada,Heritage,Fort,Historical,Western,Pune,Maharastra,18.5204,73.8567,4.4,1.2,50,0,All,2.0,nan,1,1,1732.0,293.0,,,,,,,,,,,,synthetic,49.24,75.0,18.05,55.81,0.0,0.0,12,saturday,1,16.52,23.31,6.79,16.21,17.21,16.58,16.58,16.04,23.33,23.29,9,17,High,2,1,1,68.62,0,0.8571,0.5396,0.2078,0.6422,0.0,0.2545,0.298,0.0067,0.2308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IND_124,Ajanta Caves,Cave,Cave,Historical,Western,Aurangabad,Maharastra,19.8762,75.3433,4.6,0.21,30,0,Afternoon,3.0,Monday,1,1,200.0,1825.0,,,,,,,,,,,,synthetic,44.9,74.0,13.21,38.1,0.0,0.0,13,saturday,1,10.41,18.88,8.47,0.0,13.17,12.29,13.5,13.08,19.17,18.58,9,16,High,2,1,1,68.45,0,0.9143,0.4459,0.1293,0.3965,0.0,0.0596,0.1902,0.004,0.3846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
IND_125,Sula Vineyards,Tourist Spot,Vineyard,Recreational,Western,Nashik,Maharastra,19.9975,73.7898,4.1,0.1,300,0,Afternoon,2.0,nan,1,1,1999.0,26.0,,,,,,,,,,,,synthetic,42.14,72.0,15.38,47.83,0.0,0.0,13,sunday,1,13.6,21.31,7.71,14.29,12.79,13.08,13.71,14.12,20.88,21.75,9,17,High,2,1,1,62.07,0,0.7714,0.3864,0.1645,0.5315,0.0,0.1614,0.2493,0.04,0.2308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
IND_126,Sai Baba Temple,Religious,Temple,Religious,Western,Shirdi,Maharastra,,,4.7,0.69,0,1,All,1.5,nan,0,1,1922.0,103.0,,,,,,,,,,,,real,48.44,100.0,35.48,51.05,72.93,0.0,20,saturday,1,31.62,41.02,9.4,29.12,30.25,28.79,35.58,34.38,42.21,39.83,5,21,Medium,1,1,1,71.22,0,0.9429,0.5223,0.4906,0.5762,0.9337,0.7362,0.7288,0.0,0.1538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IND_127,Alibaug Beach,Beach,Beach,Recreational,Western,Alibaug,Maharastra,,,4.2,0.05,0,1,Evening,1.5,nan,1,1,,,,,,,,,,,,,,synthetic,36.41,80.0,31.9,39.67,20.07,0.0,19,sunday,1,15.38,35.9,20.52,16.12,15.38,14.54,15.67,15.17,35.42,36.38,6,19,Low,0,1,1,60.21,0,0.8,0.2627,0.4325,0.4183,0.2569,0.2182,0.6042,0.0,0.1538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
IND_128,Ganapatipule Temple,Religious,Temple,Religious,Western,Ratnagiri,Maharastra,,,4.7,0.1,0,1,All,1.0,nan,0,0,1600.0,425.0,,,,,,,,,,,,real,44.3,100.0,35.0,51.74,45.36,0.0,18,saturday,1,25.91,38.6,12.7,28.12,27.33,21.08,23.5,29.5,39.92,37.29,5,20,Low,0,1,1,69.15,0,0.9429,0.433,0.4828,0.5857,0.5807,0.5541,0.6699,0.0,0.0769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IND_129,Deekshabhoomi,Heritage,Monument,Religious,Western,Nagpur,Maharastra,21.1458,79.0882,4.5,0.11,0,1,Afternoon,1.0,nan,1,1,2001.0,24.0,,,,,,,,,,,,synthetic,49.21,78.0,18.29,55.52,0.0,0.0,13,sunday,1,16.43,23.52,7.1,16.25,15.92,16.42,17.0,16.54,23.33,23.71,9,17,Low,0,1,1,69.6,0,0.8857,0.539,0.2117,0.6382,0.0,0.2517,0.3031,0.0,0.0769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
IND_130,Mahalakshmi Temple,Religious,Temple,Religious,Western,Kolhapur,Maharastra,,,4.8,0.9,0,1,All,1.0,nan,0,1,700.0,1325.0,,,,,,,,,,,,real,45.9,100.0,29.88,50.0,73.25,0.0,20,friday,0,30.33,37.96,7.62,29.04,28.67,25.38,31.0,37.58,34.96,40.96,5,21,High,2,1,1,70.95,0,0.9714,0.4675,0.3997,0.5616,0.9378,0.6951,0.6543,0.0,0.0769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IND_131,Karla Caves,Cave,Cave,Historical,Western,Lonavala,Maharastra,18.7481,73.4072,4.4,0.27,25,0,Afternoon,1.5,Yes,1,1,200.0,1825.0,,,,,,,,,,,,synthetic,44.02,72.0,15.17,43.52,0.0,0.0,15,saturday,1,13.14,18.5,5.36,13.42,12.62,13.38,12.62,13.67,18.58,18.42,9,16,Medium,1,1,2,66.01,0,0.8571,0.4269,0.1611,0.4717,0.0,0.1467,0.181,0.0033,0.1538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
IND_132,Tarkarli Beach,Beach,Beach,Recreational,Western,Tarkarli,Maharashtra,,,4.6,0.065,0,1,Evening,2.0,nan,1,0,,,,,,,,,,,,,,synthetic,37.72,75.0,33.74,40.57,20.57,0.0,15,sunday,1,15.9,37.27,21.37,15.21,16.08,16.58,16.58,15.04,37.33,37.21,6,19,Medium,1,1,1,64.86,0,0.9143,0.291,0.4624,0.4308,0.2633,0.2348,0.6376,0.0,0.2308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
IND_133,Kaas Plateau,Hill Station,Valley,Nature,Western,Satara,Maharashtra,,,4.4,0.05,300,0,Afternoon,2.0,nan,1,0,,,,,,,,,,,,,,synthetic,37.21,84.0,19.33,44.19,7.04,0.0,13,saturday,1,12.55,28.31,15.76,12.42,12.17,12.71,12.46,13.0,27.67,28.96,8,18,High,2,1,1,62.6,0,0.8571,0.2799,0.2286,0.481,0.0901,0.1279,0.4196,0.04,0.2308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
IND_134,Echo Point,Viewpoint,Viewpoint,Nature,Western,Matheran,Maharashtra,,,4.4,0.02,0,1,Morning,1.5,nan,1,1,1828.0,197.0,,,,,,,,,,,,synthetic,38.98,73.0,40.98,36.52,10.43,0.0,11,saturday,1,17.02,31.35,14.34,17.29,16.96,16.54,17.67,16.62,30.83,31.88,6,18,Low,0,1,1,63.49,0,0.8571,0.3182,0.5798,0.3746,0.1335,0.2705,0.4936,0.0,0.1538,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
IND_135,Ellora Caves,Cave,Cave,Historical,Western,Ajanta,Maharashtra,,,4.7,0.49,30,0,Afternoon,3.0,Tuesday,1,1,600.0,1425.0,,,,,,,,,,,,synthetic,46.08,76.0,13.21,39.45,0.0,0.0,12,saturday,1,10.58,19.65,9.07,12.83,0.0,13.71,12.5,13.83,19.96,19.33,9,16,High,2,1,1,70.04,0,0.9429,0.4714,0.1293,0.4152,0.0,0.0651,0.209,0.004,0.3846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
IND_136,Khajuraho Group Of Monuments,Religious,Temples,Cultural,Central,Khajuraho,Madhya Pradesh,24.8318,79.9199,4.7,0.09,40,0,Afternoon,2.0,nan,1,0,-850.0,2875.0,,,,,,,,,,,,synthetic,54.3,89.0,65.5,39.76,44.82,0.0,11,saturday,1,33.78,42.25,8.47,33.54,34.0,33.83,34.5,33.04,41.96,42.54,5,20,High,2,1,1,74.15,0,0.9429,0.6488,0.9776,0.4195,0.5738,0.8051,0.7587,0.0053,0.2308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
IND_137,Sanchi Stupa,Heritage,Monument,Historical,Central,Bhopal,Madhya Pradesh,23.2599,77.4126,4.7,0.01,30,0,Afternoon,1.5,nan,1,1,-300.0,2325.0,8618.7,22828.0,500.0,8465.0,7304.105030362971,87.0,8922.608695652174,8509.4375,14554.653846153846,1547.9285714285713,413.2,synthetic,50.35,78.0,18.69,56.83,0.0,0.0,13,sunday,1,17.07,23.4,6.32,17.33,16.92,17.17,17.38,16.58,23.25,23.54,9,17,Low,0,1,2,72.18,1,0.9429,0.5636,0.2182,0.6564,0.0,0.2721,0.3002,0.004,0.1538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
IND_138,Rajwada Palace,Heritage,Palace,Historical,Central,Indore,Madhya Pradesh,22.7196,75.8577,4.4,0.63,10,0,Afternoon,1.0,nan,1,1,1747.0,278.0,,,,,,,,,,,,synthetic,49.57,76.0,17.69,56.67,0.0,0.0,13,sunday,1,16.8,23.06,6.26,17.0,17.08,16.71,16.5,16.71,23.17,22.96,9,17,High,2,1,1,68.79,0,0.8571,0.5467,0.202,0.6541,0.0,0.2635,0.2919,0.0013,0.0769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
IND_139,Gwalior Fort,Heritage,Fort,Historical,Central,Gwalior,Madhya Pradesh,,,4.5,0.4,75,0,Morning,2.5,nan,1,1,900.0,1125.0,,,,,,,,,,,,synthetic,49.51,77.0,18.4,55.86,0.0,0.0,13,saturday,1,16.76,23.08,6.32,15.75,17.08,16.25,17.42,17.29,22.96,23.21,9,17,High,2,1,1,69.76,0,0.8857,0.5454,0.2135,0.6429,0.0,0.2622,0.2924,0.01,0.3077,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
IND_140,Mahakaleshwar Jyotirlinga,Religious,Temple,Religious,Central,Ujjain,Madhya Pradesh,,,4.8,1.2,0,1,All,1.5,nan,0,1,-3500.0,5525.0,,,,,,,,,,,,real,50.0,100.0,39.74,48.21,68.07,0.0,20,saturday,1,28.62,45.12,16.51,30.29,27.5,26.62,27.08,31.58,42.92,47.33,6,21,High,2,1,1,73.0,0,0.9714,0.556,0.5597,0.5368,0.8715,0.6405,0.8285,0.0,0.1538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
